province,city,dong,province,city,dong
29,155,11800,광주광역시,남구,도금동
29,155,11900,광주광역시,남구,승촌동
29,155,12000,광주광역시,남구,지석동
29,155,12100,광주광역시,남구,압촌동
29,155,12200,광주광역시,남구,화장동
29,155,12300,광주광역시,남구,칠석동
29,155,12400,광주광역시,남구,석정동
29,155,12500,광주광역시,남구,신장동
29,155,12600,광주광역시,남구,양과동
29,155,12700,광주광역시,남구,이장동
29,155,12800,광주광역시,남구,대지동
29,155,12900,광주광역시,남구,원산동
29,155,13000,광주광역시,남구,월성동
29,170,0,광주광역시,북구,
29,170,10100,광주광역시,북구,중흥동
29,170,10200,광주광역시,북구,유동
29,170,10300,광주광역시,북구,누문동
29,170,10400,광주광역시,북구,북동
29,170,10500,광주광역시,북구,임동
29,170,10600,광주광역시,북구,신안동
29,170,10700,광주광역시,북구,용봉동
29,170,10800,광주광역시,북구,동림동
29,170,10900,광주광역시,북구,운암동
29,170,11000,광주광역시,북구,우산동
29,170,11100,광주광역시,북구,풍향동
29,170,11200,광주광역시,북구,문흥동
29,170,11300,광주광역시,북구,각화동
29,170,11400,광주광역시,북구,두암동
29,170,11500,광주광역시,북구,오치동
29,170,11600,광주광역시,북구,삼각동
29,170,11700,광주광역시,북구,매곡동
29,170,11800,광주광역시,북구,충효동
29,170,11900,광주광역시,북구,덕의동
29,170,12000,광주광역시,북구,금곡동
29,170,12100,광주광역시,북구,망월동
29,170,12200,광주광역시,북구,청풍동
29,170,12300,광주광역시,북구,화암동
29,170,12400,광주광역시,북구,장등동
29,170,12500,광주광역시,북구,운정동
29,170,12600,광주광역시,북구,본촌동
29,170,12700,광주광역시,북구,일곡동
29,170,12800,광주광역시,북구,양산동
29,170,12900,광주광역시,북구,연제동
29,170,13000,광주광역시,북구,신용동
29,170,13100,광주광역시,북구,용두동
29,170,13200,광주광역시,북구,지야동
29,170,13300,광주광역시,북구,태령동
29,170,13400,광주광역시,북구,수곡동
29,170,13500,광주광역시,북구,효령동
29,170,13600,광주광역시,북구,용전동
29,170,13700,광주광역시,북구,용강동
29,170,13800,광주광역시,북구,생용동
29,170,13900,광주광역시,북구,월출동
29,170,14000,광주광역시,북구,대촌동
29,170,14100,광주광역시,북구,오룡동
29,200,0,광주광역시,광산구,
29,200,10100,광주광역시,광산구,송정동
29,200,10200,광주광역시,광산구,도산동
29,200,10300,광주광역시,광산구,도호동
29,200,10400,광주광역시,광산구,신촌동
29,200,10500,광주광역시,광산구,서봉동
29,200,10600,광주광역시,광산구,운수동
29,200,10700,광주광역시,광산구,선암동
29,200,10800,광주광역시,광산구,소촌동
29,200,10900,광주광역시,광산구,우산동
29,200,11000,광주광역시,광산구,황룡동
29,200,11100,광주광역시,광산구,박호동
29,200,11200,광주광역시,광산구,비아동
29,200,11300,광주광역시,광산구,도천동
29,200,11400,광주광역시,광산구,수완동
29,200,11500,광주광역시,광산구,월계동
29,200,11600,광주광역시,광산구,쌍암동
29,200,11700,광주광역시,광산구,산월동
29,200,11800,광주광역시,광산구,신창동
29,200,11900,광주광역시,광산구,신가동
29,200,12000,광주광역시,광산구,운남동
29,200,12100,광주광역시,광산구,안청동
29,200,12200,광주광역시,광산구,진곡동
29,200,12300,광주광역시,광산구,장덕동
29,200,12400,광주광역시,광산구,흑석동
29,200,12500,광주광역시,광산구,하남동
29,200,12600,광주광역시,광산구,장수동
29,200,12700,광주광역시,광산구,산정동
29,200,12800,광주광역시,광산구,월곡동
29,200,12900,광주광역시,광산구,등임동
29,200,13000,광주광역시,광산구,산막동
29,200,13100,광주광역시,광산구,고룡동
29,200,13200,광주광역시,광산구,신룡동
29,200,13300,광주광역시,광산구,두정동
29,200,13400,광주광역시,광산구,임곡동
29,200,13500,광주광역시,광산구,광산동
29,200,13600,광주광역시,광산구,오산동
29,200,13700,광주광역시,광산구,사호동
29,200,13800,광주광역시,광산구,하산동
29,200,13900,광주광역시,광산구,유계동
29,200,14000,광주광역시,광산구,본덕동
29,200,14100,광주광역시,광산구,용봉동
29,200,14200,광주광역시,광산구,요기동
29,200,14300,광주광역시,광산구,복룡동
29,200,14400,광주광역시,광산구,송대동
29,200,14500,광주광역시,광산구,옥동
29,200,14600,광주광역시,광산구,월전동
29,200,14700,광주광역시,광산구,장록동
29,200,14800,광주광역시,광산구,송촌동
29,200,14900,광주광역시,광산구,지죽동
29,200,15000,광주광역시,광산구,용동
29,200,15100,광주광역시,광산구,용곡동
29,200,15200,광주광역시,광산구,지정동
29,200,15300,광주광역시,광산구,명화동
29,200,15400,광주광역시,광산구,동산동
29,200,15500,광주광역시,광산구,연산동
29,200,15600,광주광역시,광산구,도덕동
29,200,15700,광주광역시,광산구,송산동
29,200,15800,광주광역시,광산구,지평동
29,200,15900,광주광역시,광산구,오운동
29,200,16000,광주광역시,광산구,삼거동
29,200,16100,광주광역시,광산구,양동
29,200,16200,광주광역시,광산구,내산동
29,200,16300,광주광역시,광산구,대산동
29,200,16400,광주광역시,광산구,송학동
29,200,16500,광주광역시,광산구,신동
29,200,16600,광주광역시,광산구,삼도동
29,200,16700,광주광역시,광산구,남산동
29,200,16800,광주광역시,광산구,송치동
29,200,16900,광주광역시,광산구,산수동
29,200,17000,광주광역시,광산구,선동
29,200,17100,광주광역시,광산구,지산동
29,200,17200,광주광역시,광산구,왕동
29,200,17300,광주광역시,광산구,북산동
29,200,17400,광주광역시,광산구,명도동
29,200,17500,광주광역시,광산구,동호동
29,200,17600,광주광역시,광산구,덕림동
29,200,17700,광주광역시,광산구,양산동
29,200,17800,광주광역시,광산구,동림동
29,200,20200,광주광역시,광산구,오선동
30,0,0,대전광역시,,
30,110,0,대전광역시,동구,
30,110,10100,대전광역시,동구,원동
30,110,10200,대전광역시,동구,인동
30,110,10300,대전광역시,동구,효동
30,110,10400,대전광역시,동구,천동
30,110,10500,대전광역시,동구,가오동
30,110,10600,대전광역시,동구,신흥동
30,110,10700,대전광역시,동구,판암동
30,110,10800,대전광역시,동구,삼정동
30,110,10900,대전광역시,동구,용운동
30,110,11000,대전광역시,동구,대동
30,110,11100,대전광역시,동구,자양동
30,110,11200,대전광역시,동구,신안동
30,110,11300,대전광역시,동구,소제동
30,110,11400,대전광역시,동구,가양동
30,110,11500,대전광역시,동구,용전동
30,110,11600,대전광역시,동구,성남동
30,110,11700,대전광역시,동구,홍도동
30,110,11800,대전광역시,동구,삼성동
30,110,11900,대전광역시,동구,정동
30,110,12000,대전광역시,동구,중동
30,110,12100,대전광역시,동구,추동
30,110,12200,대전광역시,동구,비룡동
30,110,12300,대전광역시,동구,주산동
30,110,12400,대전광역시,동구,용계동
30,110,12500,대전광역시,동구,마산동
30,110,12600,대전광역시,동구,효평동
30,110,12700,대전광역시,동구,직동
30,110,12800,대전광역시,동구,세천동
30,110,12900,대전광역시,동구,신상동
30,110,13000,대전광역시,동구,신하동
30,110,13100,대전광역시,동구,신촌동
30,110,13200,대전광역시,동구,사성동
30,110,13300,대전광역시,동구,내탑동
30,110,13400,대전광역시,동구,오동
30,110,13500,대전광역시,동구,주촌동
30,110,13600,대전광역시,동구,낭월동
30,110,13700,대전광역시,동구,대별동
30,110,13800,대전광역시,동구,이사동
30,110,13900,대전광역시,동구,대성동
30,110,14000,대전광역시,동구,장척동
30,110,14100,대전광역시,동구,소호동
30,110,14200,대전광역시,동구,구도동
30,110,14300,대전광역시,동구,삼괴동
30,110,14400,대전광역시,동구,상소동
30,110,14500,대전광역시,동구,하소동
30,140,0,대전광역시,중구,
30,140,10100,대전광역시,중구,은행동
30,140,10200,대전광역시,중구,선화동
30,140,10300,대전광역시,중구,목동
30,140,10400,대전광역시,중구,중촌동
30,140,10500,대전광역시,중구,대흥동
30,140,10600,대전광역시,중구,문창동
30,140,10700,대전광역시,중구,석교동
30,140,10800,대전광역시,중구,호동
30,140,10900,대전광역시,중구,옥계동
30,140,11000,대전광역시,중구,대사동
30,140,11100,대전광역시,중구,부사동
30,140,11200,대전광역시,중구,용두동
30,140,11300,대전광역시,중구,오류동
30,140,11400,대전광역시,중구,태평동
30,140,11500,대전광역시,중구,유천동
30,140,11600,대전광역시,중구,문화동
30,140,11700,대전광역시,중구,산성동
30,140,11800,대전광역시,중구,사정동
30,140,11900,대전광역시,중구,안영동
30,140,12000,대전광역시,중구,무수동
30,140,12100,대전광역시,중구,구완동
30,140,12200,대전광역시,중구,침산동
30,140,12300,대전광역시,중구,목달동
30,140,12400,대전광역시,중구,정생동
30,140,12500,대전광역시,중구,어남동
30,140,12600,대전광역시,중구,금동
30,170,0,대전광역시,서구,
30,170,10100,대전광역시,서구,복수동
30,170,10200,대전광역시,서구,변동
30,170,10300,대전광역시,서구,도마동
30,170,10400,대전광역시,서구,정림동
30,170,10500,대전광역시,서구,용문동
30,170,10600,대전광역시,서구,탄방동
30,170,10800,대전광역시,서구,괴정동
30,170,10900,대전광역시,서구,가장동
30,170,11000,대전광역시,서구,내동
30,170,11100,대전광역시,서구,갈마동
30,170,11200,대전광역시,서구,둔산동
30,170,11300,대전광역시,서구,월평동
30,170,11400,대전광역시,서구,가수원동
30,170,11500,대전광역시,서구,도안동
30,170,11600,대전광역시,서구,관저동
30,170,11700,대전광역시,서구,흑석동
30,170,11800,대전광역시,서구,매노동
30,170,11900,대전광역시,서구,산직동
30,170,12000,대전광역시,서구,장안동
30,170,12100,대전광역시,서구,평촌동
30,170,12200,대전광역시,서구,오동
30,170,12300,대전광역시,서구,우명동
30,170,12400,대전광역시,서구,원정동
30,170,12500,대전광역시,서구,용촌동
30,170,12600,대전광역시,서구,봉곡동
30,170,12700,대전광역시,서구,괴곡동
30,170,12800,대전광역시,서구,만년동
30,200,0,대전광역시,유성구,
30,200,10100,대전광역시,유성구,원내동
30,200,10200,대전광역시,유성구,교촌동
30,200,10300,대전광역시,유성구,대정동
30,200,10400,대전광역시,유성구,용계동
30,200,10500,대전광역시,유성구,학하동
30,200,10600,대전광역시,유성구,계산동
30,200,10700,대전광역시,유성구,성북동
30,200,10800,대전광역시,유성구,세동
30,200,10900,대전광역시,유성구,송정동
30,200,11000,대전광역시,유성구,방동
30,200,11100,대전광역시,유성구,봉명동
30,200,11200,대전광역시,유성구,구암동
30,200,11300,대전광역시,유성구,덕명동
30,200,11400,대전광역시,유성구,원신흥동
30,200,11500,대전광역시,유성구,상대동
30,200,11600,대전광역시,유성구,복용동
30,200,11700,대전광역시,유성구,장대동
30,200,11800,대전광역시,유성구,갑동
30,200,11900,대전광역시,유성구,노은동
30,200,12000,대전광역시,유성구,지족동
30,200,12100,대전광역시,유성구,죽동
30,200,12200,대전광역시,유성구,궁동
30,200,12300,대전광역시,유성구,어은동
30,200,12400,대전광역시,유성구,구성동
30,200,12500,대전광역시,유성구,신성동
30,200,12600,대전광역시,유성구,가정동
30,200,12700,대전광역시,유성구,도룡동
30,200,12800,대전광역시,유성구,장동
30,200,12900,대전광역시,유성구,방현동
30,200,13000,대전광역시,유성구,화암동
30,200,13100,대전광역시,유성구,덕진동
30,200,13200,대전광역시,유성구,하기동
30,200,13300,대전광역시,유성구,추목동
30,200,13400,대전광역시,유성구,자운동
30,200,13500,대전광역시,유성구,신봉동
30,200,13600,대전광역시,유성구,수남동
30,200,13700,대전광역시,유성구,안산동
30,200,13800,대전광역시,유성구,외삼동
30,200,13900,대전광역시,유성구,반석동
30,200,14000,대전광역시,유성구,문지동
30,200,14100,대전광역시,유성구,전민동
30,200,14200,대전광역시,유성구,원촌동
30,200,14300,대전광역시,유성구,탑립동
30,200,14400,대전광역시,유성구,용산동
30,200,14500,대전광역시,유성구,봉산동
30,200,14600,대전광역시,유성구,관평동
30,200,14700,대전광역시,유성구,송강동
30,200,14800,대전광역시,유성구,금고동
30,200,14900,대전광역시,유성구,대동
30,200,15000,대전광역시,유성구,금탄동
30,200,15100,대전광역시,유성구,신동
30,200,15200,대전광역시,유성구,둔곡동
30,200,15300,대전광역시,유성구,구룡동
30,230,0,대전광역시,대덕구,
30,230,10100,대전광역시,대덕구,오정동
30,230,10200,대전광역시,대덕구,대화동
30,230,10300,대전광역시,대덕구,읍내동
30,230,10400,대전광역시,대덕구,연축동
30,230,10500,대전광역시,대덕구,신대동
30,230,10600,대전광역시,대덕구,와동
30,230,10700,대전광역시,대덕구,송촌동
30,230,10800,대전광역시,대덕구,법동
30,230,10900,대전광역시,대덕구,중리동
30,230,11000,대전광역시,대덕구,비래동
30,230,11100,대전광역시,대덕구,석봉동
30,230,11200,대전광역시,대덕구,목상동
30,230,11300,대전광역시,대덕구,문평동
30,230,11400,대전광역시,대덕구,신일동
30,230,11500,대전광역시,대덕구,덕암동
30,230,11600,대전광역시,대덕구,상서동
30,230,11700,대전광역시,대덕구,평촌동
30,230,11800,대전광역시,대덕구,장동
30,230,11900,대전광역시,대덕구,용호동
30,230,12000,대전광역시,대덕구,이현동
30,230,12100,대전광역시,대덕구,갈전동
30,230,12200,대전광역시,대덕구,부수동
30,230,12300,대전광역시,대덕구,황호동
30,230,12400,대전광역시,대덕구,삼정동
30,230,12500,대전광역시,대덕구,미호동
30,230,12600,대전광역시,대덕구,신탄진동
31,0,0,울산광역시,,
31,110,0,울산광역시,중구,
31,110,10100,울산광역시,중구,학성동
31,110,10200,울산광역시,중구,학산동
31,110,10300,울산광역시,중구,복산동
31,110,10400,울산광역시,중구,북정동
31,110,10500,울산광역시,중구,옥교동
31,110,10600,울산광역시,중구,성남동
31,110,10700,울산광역시,중구,교동
31,110,10800,울산광역시,중구,우정동
31,110,10900,울산광역시,중구,성안동
31,110,11000,울산광역시,중구,유곡동
31,110,11100,울산광역시,중구,태화동
31,110,11200,울산광역시,중구,다운동
31,110,11300,울산광역시,중구,동동
31,110,11400,울산광역시,중구,서동
31,110,11500,울산광역시,중구,남외동
31,110,11600,울산광역시,중구,장현동
31,110,11700,울산광역시,중구,약사동
31,110,11800,울산광역시,중구,반구동
31,140,0,울산광역시,남구,
31,140,10100,울산광역시,남구,무거동
31,140,10200,울산광역시,남구,옥동
31,140,10300,울산광역시,남구,두왕동
31,140,10400,울산광역시,남구,신정동
31,140,10500,울산광역시,남구,달동
31,140,10600,울산광역시,남구,삼산동
31,140,10700,울산광역시,남구,여천동
31,140,10800,울산광역시,남구,야음동
31,140,10900,울산광역시,남구,선암동
31,140,11000,울산광역시,남구,상개동
31,140,11100,울산광역시,남구,부곡동
31,140,11200,울산광역시,남구,고사동
31,140,11300,울산광역시,남구,성암동
31,140,11400,울산광역시,남구,황성동
31,140,11500,울산광역시,남구,용연동
31,140,11600,울산광역시,남구,남화동
31,140,11700,울산광역시,남구,용잠동
31,140,11800,울산광역시,남구,장생포동
31,140,11900,울산광역시,남구,매암동
31,170,0,울산광역시,동구,
31,170,10100,울산광역시,동구,방어동
31,170,10200,울산광역시,동구,화정동
31,170,10300,울산광역시,동구,일산동
31,170,10400,울산광역시,동구,전하동
31,170,10500,울산광역시,동구,미포동
31,170,10600,울산광역시,동구,주전동
31,170,10700,울산광역시,동구,동부동
31,170,10800,울산광역시,동구,서부동
31,200,0,울산광역시,북구,
31,200,10100,울산광역시,북구,창평동
31,200,10200,울산광역시,북구,호계동
31,200,10300,울산광역시,북구,매곡동
31,200,10400,울산광역시,북구,가대동
31,200,10500,울산광역시,북구,신천동
31,200,10600,울산광역시,북구,중산동
31,200,10700,울산광역시,북구,상안동
31,200,10800,울산광역시,북구,천곡동
31,200,10900,울산광역시,북구,달천동
31,200,11000,울산광역시,북구,시례동
31,200,11100,울산광역시,북구,무룡동
31,200,11200,울산광역시,북구,구유동
31,200,11300,울산광역시,북구,정자동
31,200,11400,울산광역시,북구,신명동
31,200,11500,울산광역시,북구,대안동
31,200,11600,울산광역시,북구,당사동
31,200,11700,울산광역시,북구,신현동
31,200,11800,울산광역시,북구,산하동
31,200,11900,울산광역시,북구,어물동
31,200,12000,울산광역시,북구,명촌동
31,200,12100,울산광역시,북구,진장동
31,200,12200,울산광역시,북구,연암동
31,200,12300,울산광역시,북구,효문동
31,200,12400,울산광역시,북구,양정동
31,200,12500,울산광역시,북구,화봉동
31,200,12600,울산광역시,북구,송정동
31,200,12700,울산광역시,북구,염포동
31,710,0,울산광역시,울주군,
31,710,25000,울산광역시,울주군,온산읍
31,710,25021,울산광역시,울주군,온산읍
31,710,25022,울산광역시,울주군,온산읍
31,710,25023,울산광역시,울주군,온산읍
31,710,25024,울산광역시,울주군,온산읍
31,710,25025,울산광역시,울주군,온산읍
31,710,25026,울산광역시,울주군,온산읍
31,710,25027,울산광역시,울주군,온산읍
31,710,25028,울산광역시,울주군,온산읍
31,710,25029,울산광역시,울주군,온산읍
31,710,25030,울산광역시,울주군,온산읍
31,710,25031,울산광역시,울주군,온산읍
31,710,25032,울산광역시,울주군,온산읍
31,710,25033,울산광역시,울주군,온산읍
31,710,25300,울산광역시,울주군,언양읍
31,710,25321,울산광역시,울주군,언양읍
31,710,25322,울산광역시,울주군,언양읍
31,710,25323,울산광역시,울주군,언양읍
31,710,25324,울산광역시,울주군,언양읍
31,710,25325,울산광역시,울주군,언양읍
31,710,25326,울산광역시,울주군,언양읍
31,710,25327,울산광역시,울주군,언양읍
31,710,25328,울산광역시,울주군,언양읍
31,710,25329,울산광역시,울주군,언양읍
31,710,25330,울산광역시,울주군,언양읍
31,710,25331,울산광역시,울주군,언양읍
31,710,25332,울산광역시,울주군,언양읍
31,710,25333,울산광역시,울주군,언양읍
31,710,25334,울산광역시,울주군,언양읍
31,710,25335,울산광역시,울주군,언양읍
31,710,25600,울산광역시,울주군,온양읍
31,710,25621,울산광역시,울주군,온양읍
31,710,25622,울산광역시,울주군,온양읍
31,710,25623,울산광역시,울주군,온양읍
31,710,25624,울산광역시,울주군,온양읍
31,710,25625,울산광역시,울주군,온양읍
31,710,25626,울산광역시,울주군,온양읍
31,710,25627,울산광역시,울주군,온양읍
31,710,25628,울산광역시,울주군,온양읍
31,710,25629,울산광역시,울주군,온양읍
31,710,25630,울산광역시,울주군,온양읍
31,710,25900,울산광역시,울주군,범서읍
31,710,25921,울산광역시,울주군,범서읍
31,710,25922,울산광역시,울주군,범서읍
31,710,25923,울산광역시,울주군,범서읍
31,710,25924,울산광역시,울주군,범서읍
31,710,25925,울산광역시,울주군,범서읍
31,710,25926,울산광역시,울주군,범서읍
31,710,25927,울산광역시,울주군,범서읍
31,710,25928,울산광역시,울주군,범서읍
31,710,25929,울산광역시,울주군,범서읍
31,710,25930,울산광역시,울주군,범서읍
31,710,26200,울산광역시,울주군,청량읍
31,710,26221,울산광역시,울주군,청량읍
31,710,26222,울산광역시,울주군,청량읍
31,710,26223,울산광역시,울주군,청량읍
31,710,26224,울산광역시,울주군,청량읍
31,710,26225,울산광역시,울주군,청량읍
31,710,26226,울산광역시,울주군,청량읍
31,710,26227,울산광역시,울주군,청량읍
31,710,26228,울산광역시,울주군,청량읍
31,710,26229,울산광역시,울주군,청량읍
31,710,31000,울산광역시,울주군,서생면
31,710,31021,울산광역시,울주군,서생면
31,710,31022,울산광역시,울주군,서생면
31,710,31023,울산광역시,울주군,서생면
31,710,31024,울산광역시,울주군,서생면
31,710,31025,울산광역시,울주군,서생면
31,710,31026,울산광역시,울주군,서생면
31,710,31027,울산광역시,울주군,서생면
31,710,31028,울산광역시,울주군,서생면
31,710,31029,울산광역시,울주군,서생면
31,710,31030,울산광역시,울주군,서생면
31,710,34000,울산광역시,울주군,웅촌면
31,710,34021,울산광역시,울주군,웅촌면
31,710,34022,울산광역시,울주군,웅촌면
31,710,34023,울산광역시,울주군,웅촌면
31,710,34024,울산광역시,울주군,웅촌면
31,710,34025,울산광역시,울주군,웅촌면
31,710,34026,울산광역시,울주군,웅촌면
31,710,34027,울산광역시,울주군,웅촌면
31,710,34028,울산광역시,울주군,웅촌면
31,710,34029,울산광역시,울주군,웅촌면
31,710,36000,울산광역시,울주군,두동면
31,710,36021,울산광역시,울주군,두동면
31,710,36022,울산광역시,울주군,두동면
31,710,36023,울산광역시,울주군,두동면
31,710,36024,울산광역시,울주군,두동면
31,710,36025,울산광역시,울주군,두동면
31,710,36026,울산광역시,울주군,두동면
31,710,36027,울산광역시,울주군,두동면
31,710,36028,울산광역시,울주군,두동면
31,710,37000,울산광역시,울주군,두서면
31,710,37021,울산광역시,울주군,두서면
31,710,37022,울산광역시,울주군,두서면
31,710,37023,울산광역시,울주군,두서면
31,710,37024,울산광역시,울주군,두서면
31,710,37025,울산광역시,울주군,두서면
31,710,37026,울산광역시,울주군,두서면
31,710,37027,울산광역시,울주군,두서면
31,710,37028,울산광역시,울주군,두서면
31,710,37029,울산광역시,울주군,두서면
31,710,38000,울산광역시,울주군,상북면
31,710,38021,울산광역시,울주군,상북면
31,710,38022,울산광역시,울주군,상북면
31,710,38023,울산광역시,울주군,상북면
31,710,38024,울산광역시,울주군,상북면
31,710,38025,울산광역시,울주군,상북면
31,710,38026,울산광역시,울주군,상북면
31,710,38027,울산광역시,울주군,상북면
31,710,38028,울산광역시,울주군,상북면
31,710,38029,울산광역시,울주군,상북면
31,710,38030,울산광역시,울주군,상북면
31,710,38032,울산광역시,울주군,상북면
31,710,38033,울산광역시,울주군,상북면
31,710,38034,울산광역시,울주군,상북면
31,710,39000,울산광역시,울주군,삼남면
31,710,39021,울산광역시,울주군,삼남면
31,710,39022,울산광역시,울주군,삼남면
31,710,39023,울산광역시,울주군,삼남면
31,710,39024,울산광역시,울주군,삼남면
31,710,39025,울산광역시,울주군,삼남면
31,710,40000,울산광역시,울주군,삼동면
31,710,40021,울산광역시,울주군,삼동면
31,710,40022,울산광역시,울주군,삼동면
31,710,40023,울산광역시,울주군,삼동면
31,710,40024,울산광역시,울주군,삼동면
31,710,40025,울산광역시,울주군,삼동면
31,710,40026,울산광역시,울주군,삼동면
31,710,40027,울산광역시,울주군,삼동면
36,110,0,세종특별자치시,,
36,110,10100,세종특별자치시,반곡동,
36,110,10200,세종특별자치시,소담동,
36,110,10300,세종특별자치시,보람동,
36,110,10400,세종특별자치시,대평동,
36,110,10500,세종특별자치시,가람동,
36,110,10600,세종특별자치시,한솔동,
36,110,10700,세종특별자치시,나성동,
36,110,10800,세종특별자치시,새롬동,
36,110,10900,세종특별자치시,다정동,
36,110,11000,세종특별자치시,어진동,
36,110,11100,세종특별자치시,종촌동,
36,110,11200,세종특별자치시,고운동,
36,110,11300,세종특별자치시,아름동,
36,110,11400,세종특별자치시,도담동,
36,110,11500,세종특별자치시,세종특별자치시,산울동
36,110,11600,세종특별자치시,세종특별자치시,해밀동
36,110,11700,세종특별자치시,세종특별자치시,합강동
36,110,11800,세종특별자치시,세종특별자치시,집현동
36,110,25000,세종특별자치시,조치원읍,
36,110,25021,세종특별자치시,조치원읍,원리
36,110,25022,세종특별자치시,조치원읍,상리
36,110,25023,세종특별자치시,조치원읍,평리
36,110,25024,세종특별자치시,조치원읍,교리
36,110,25025,세종특별자치시,조치원읍,정리
36,110,25026,세종특별자치시,조치원읍,명리
36,110,25027,세종특별자치시,조치원읍,남리
36,110,25028,세종특별자치시,조치원읍,침산리
36,110,25029,세종특별자치시,조치원읍,신흥리
36,110,25030,세종특별자치시,조치원읍,죽림리
36,110,25031,세종특별자치시,조치원읍,번암리
36,110,25032,세종특별자치시,조치원읍,신안리
36,110,25033,세종특별자치시,조치원읍,봉산리
36,110,25034,세종특별자치시,조치원읍,서창리
36,110,31000,세종특별자치시,연기면,
36,110,31021,세종특별자치시,연기면,연기리
36,110,31022,세종특별자치시,연기면,보통리
36,110,31023,세종특별자치시,연기면,눌왕리
36,110,31024,세종특별자치시,연기면,수산리
36,110,31025,세종특별자치시,연기면,세종리
36,110,31026,세종특별자치시,연기면,누리리
36,110,31027,세종특별자치시,연기면,한별리
36,110,32000,세종특별자치시,연동면,
36,110,32021,세종특별자치시,연동면,내판리
36,110,32022,세종특별자치시,연동면,문주리
36,110,32023,세종특별자치시,연동면,명학리
36,110,32024,세종특별자치시,연동면,응암리
36,110,32025,세종특별자치시,연동면,노송리
36,110,32026,세종특별자치시,연동면,예양리
36,110,32027,세종특별자치시,연동면,송용리
36,110,32028,세종특별자치시,연동면,합강리
36,110,32029,세종특별자치시,연동면,다솜리
36,110,32030,세종특별자치시,연동면,용호리
36,110,33000,세종특별자치시,부강면,
36,110,33021,세종특별자치시,부강면,부강리
36,110,33022,세종특별자치시,부강면,행산리
36,110,33023,세종특별자치시,부강면,산수리
36,110,33024,세종특별자치시,부강면,갈산리
36,110,33025,세종특별자치시,부강면,문곡리
36,110,33026,세종특별자치시,부강면,등곡리
36,110,33027,세종특별자치시,부강면,노호리
36,110,33028,세종특별자치시,부강면,금호리
36,110,34000,세종특별자치시,금남면,
36,110,34021,세종특별자치시,금남면,용포리
36,110,34022,세종특별자치시,금남면,발산리
36,110,34023,세종특별자치시,금남면,감성리
36,110,34024,세종특별자치시,금남면,두만리
36,110,34025,세종특별자치시,금남면,용담리
36,110,34026,세종특별자치시,금남면,축산리
36,110,34027,세종특별자치시,금남면,금천리
36,110,34028,세종특별자치시,금남면,영치리
36,110,34029,세종특별자치시,금남면,남곡리
36,110,34030,세종특별자치시,금남면,황용리
36,110,34031,세종특별자치시,금남면,영대리
36,110,34032,세종특별자치시,금남면,달전리
36,110,34033,세종특별자치시,금남면,박산리
36,110,34034,세종특별자치시,금남면,대박리
36,110,34035,세종특별자치시,금남면,부용리
36,110,34036,세종특별자치시,금남면,장재리
36,110,34037,세종특별자치시,금남면,호탄리
36,110,34038,세종특별자치시,금남면,신촌리
36,110,34039,세종특별자치시,금남면,도암리
36,110,34040,세종특별자치시,금남면,성덕리
36,110,34041,세종특별자치시,금남면,영곡리
36,110,34042,세종특별자치시,금남면,성강리
36,110,34043,세종특별자치시,금남면,봉암리
36,110,34044,세종특별자치시,금남면,국곡리
36,110,34045,세종특별자치시,금남면,원봉리
36,110,34046,세종특별자치시,금남면,도남리
36,110,35000,세종특별자치시,장군면,
36,110,35021,세종특별자치시,장군면,도계리
36,110,35022,세종특별자치시,장군면,평기리
36,110,35023,세종특별자치시,장군면,대교리
36,110,35024,세종특별자치시,장군면,봉안리
36,110,35025,세종특별자치시,장군면,금암리
36,110,35026,세종특별자치시,장군면,하봉리
36,110,35027,세종특별자치시,장군면,은용리
36,110,35028,세종특별자치시,장군면,산학리
36,110,35029,세종특별자치시,장군면,송문리
36,110,35030,세종특별자치시,장군면,송정리
36,110,35031,세종특별자치시,장군면,송학리
36,110,35032,세종특별자치시,장군면,용현리
36,110,35033,세종특별자치시,장군면,용암리
36,110,35034,세종특별자치시,장군면,태산리
36,110,36000,세종특별자치시,연서면,
36,110,36021,세종특별자치시,연서면,월하리
36,110,36022,세종특별자치시,연서면,쌍전리
36,110,36023,세종특별자치시,연서면,성제리
36,110,36024,세종특별자치시,연서면,고복리
36,110,36025,세종특별자치시,연서면,용암리
36,110,36026,세종특별자치시,연서면,쌍류리
36,110,36027,세종특별자치시,연서면,청라리
36,110,36028,세종특별자치시,연서면,기룡리
36,110,36029,세종특별자치시,연서면,신대리
36,110,36030,세종특별자치시,연서면,국촌리
36,110,36031,세종특별자치시,연서면,와촌리
36,110,36032,세종특별자치시,연서면,부동리
36,110,36033,세종특별자치시,연서면,봉암리
36,110,37000,세종특별자치시,전의면,
36,110,37021,세종특별자치시,전의면,읍내리
36,110,37022,세종특별자치시,전의면,동교리
36,110,37023,세종특별자치시,전의면,서정리
36,110,37024,세종특별자치시,전의면,원성리
36,110,37025,세종특별자치시,전의면,신흥리
36,110,37026,세종특별자치시,전의면,유천리
36,110,37027,세종특별자치시,전의면,관정리
36,110,37028,세종특별자치시,전의면,신정리
36,110,37029,세종특별자치시,전의면,노곡리
36,110,37030,세종특별자치시,전의면,신방리
36,110,37031,세종특별자치시,전의면,영당리
36,110,37032,세종특별자치시,전의면,양곡리
36,110,37033,세종특별자치시,전의면,달전리
